sku,category_name,category_id
PSSA0086,Phal aur Sabziyan,18
PSLG0087,Phal aur Sabziyan,18
SNLV0557,Bachat Bazar,31
SNCH0447,Bachat Bazar,31
SNCH0447,Snacks,23
SNLS0550,Bachat Bazar,31
SNRO0554,Bachat Bazar,31
SNCM0030,Bachat Bazar,31
SNKK0499-48,Bachat Bazar,31
CDCA0085-6,Bachat Bazar,31
CDSL0005-12,Bachat Bazar,31
PSCY0067,Bachat Bazar,31
PSSA0086-3,Bachat Bazar,31
PSLA0058-3,Bachat Bazar,31
PSTT0051,Bachat Bazar,31
ANCH0020-5,Bachat Bazar,31
ANBP0151,Bachat Bazar,31
KMRZ0082,Bachat Bazar,31
LGCK0155,Bachat Bazar,31
LGCK0154,Bachat Bazar,31
LGCK0153,Bachat Bazar,31
